credit_id,customer_id,credit_type,principal_amount,outstanding_balance,interest_rate,disbursement_date,maturity_date,collectibility,branch_code,status
7113,3981,Mortgage,1428079513,21959834,8.93,2022-01-12,2026-02-10,CURRENT,YGY01,CLOSED
7114,4407,Auto Loan,107311433,87494532,10.13,2023-05-12,2027-11-13,CURRENT,JKT02,ACTIVE
7115,9231,Working Capital,456170994,204515621,12.39,2017-07-05,2028-08-11,CURRENT,BDG01,ACTIVE
7116,8132,Credit Card,63059905,44769458,22.87,2020-08-29,2026-06-28,CURRENT,YGY01,ACTIVE
7117,9734,Personal Loan,238648770,159754863,15.95,2017-08-02,2027-06-11,CURRENT,SMG01,ACTIVE
7118,6971,Personal Loan,92771324,68970339,16.42,2017-12-01,2026-12-01,CURRENT,BDG01,ACTIVE
7119,6058,Working Capital,733671167,22832035,11.38,2018-02-26,2020-05-08,CURRENT,YGY01,CLOSED
7120,4942,Personal Loan,146308798,130887411,15.17,2022-07-09,2027-10-10,CURRENT,MDN01,RESTRUCTURED
7121,9474,Credit Card,57609504,28113712,22.88,2024-11-24,2029-01-06,SPECIAL_MENTION,MDN01,ACTIVE
7122,3081,Mortgage,835931929,594090474,7.58,2026-01-22,2039-10-05,CURRENT,BDG01,ACTIVE
7123,775,Working Capital,552487711,352136056,9.8,2018-03-25,2026-06-22,SPECIAL_MENTION,JKT01,ACTIVE
7124,8358,Mortgage,954126094,837730373,6.03,2023-08-21,2038-05-26,CURRENT,MDN01,ACTIVE
7125,4526,Mortgage,1522163193,897880983,9.17,2022-08-04,2028-04-19,SPECIAL_MENTION,JKT02,RESTRUCTURED
7126,6029,Personal Loan,96341840,52919968,9.7,2019-05-16,2027-02-24,SPECIAL_MENTION,SMG01,ACTIVE
7127,568,Credit Card,63551693,28676249,20.9,2025-08-10,2028-02-19,CURRENT,MDN01,ACTIVE
7128,4339,Personal Loan,124285826,81491058,15.24,2017-10-05,2026-09-07,DOUBTFUL,BDG01,ACTIVE
7129,2011,Credit Card,54517708,27435025,19.55,2022-03-10,2026-12-18,CURRENT,JKT01,ACTIVE
7130,6967,Personal Loan,43887318,26752041,12.45,2019-11-09,2028-05-01,SUBSTANDARD,JKT02,RESTRUCTURED
7131,2536,Personal Loan,91243664,76683002,13.7,2019-09-25,2028-07-25,CURRENT,MDN01,ACTIVE
7132,3025,Auto Loan,320964810,1687897,6.14,2024-01-10,2025-12-15,CURRENT,YGY01,CLOSED
7133,5930,Mortgage,543343953,300654689,9.68,2024-07-04,2033-06-06,CURRENT,BDG01,ACTIVE
7134,7119,Auto Loan,155258037,133889585,7.22,2025-05-30,2027-06-28,CURRENT,JKT01,ACTIVE
7135,817,Working Capital,540761698,236460901,9.46,2018-06-16,2027-11-11,CURRENT,BDG01,ACTIVE
7136,4343,Working Capital,1727693496,1251835977,12.64,2021-05-08,2026-12-18,CURRENT,BDG01,ACTIVE
7137,8622,Credit Card,85496628,46775582,18.41,2021-02-19,2027-02-09,SPECIAL_MENTION,JKT01,ACTIVE
7138,3242,Credit Card,104262547,58616214,20.22,2021-04-11,2027-05-26,CURRENT,SBY01,ACTIVE
7139,6894,Mortgage,1118857815,19588741,8.08,2021-05-18,2026-01-21,CURRENT,JKT01,CLOSED
7140,7473,Working Capital,1628207419,1330328327,8.5,2021-04-21,2026-09-20,CURRENT,YGY01,ACTIVE
7141,9515,Personal Loan,86836473,36208311,12.46,2024-06-02,2031-08-28,SPECIAL_MENTION,MDN01,ACTIVE
7142,4152,Working Capital,1584233782,45493779,12.6,2025-09-07,2026-02-06,CURRENT,BDG01,CLOSED
7143,2565,Personal Loan,95785494,59816703,9.48,2017-09-14,2027-01-16,DOUBTFUL,YGY01,ACTIVE
7144,1519,Working Capital,2260108889,24599037,8.07,2021-12-02,2025-02-18,CURRENT,YGY01,CLOSED
7145,8678,Mortgage,949438571,491794943,6.81,2018-09-11,2032-01-05,CURRENT,MDN01,ACTIVE
7146,8447,Credit Card,96894890,51116315,22.31,2025-08-20,2029-01-06,CURRENT,MDN01,ACTIVE
7147,8658,Mortgage,1226102402,945574114,9.22,2023-11-09,2033-02-26,CURRENT,JKT02,ACTIVE
7148,972,Mortgage,597049635,350722426,9.44,2019-12-19,2038-09-16,CURRENT,JKT01,ACTIVE
7149,5331,Credit Card,61893127,41495471,18.88,2024-12-23,2029-07-18,CURRENT,SBY01,ACTIVE
7150,8355,Auto Loan,492281708,228190078,8.84,2024-10-20,2032-10-04,CURRENT,MDN01,ACTIVE
7151,4243,Working Capital,377111516,196878910,11.61,2024-11-13,2031-05-23,CURRENT,JKT01,ACTIVE
7152,7485,Mortgage,856030336,743476960,5.83,2017-09-02,2030-12-26,CURRENT,JKT01,ACTIVE
7153,3490,Auto Loan,446935632,2606166,8.92,2016-06-07,2021-09-05,CURRENT,SMG01,CLOSED
7154,885,Mortgage,1610378348,510031295,9.0,2016-05-08,2029-01-23,CURRENT,MDN01,ACTIVE
7155,7000,Mortgage,685148169,467112707,6.03,2023-07-29,2031-10-19,CURRENT,JKT01,ACTIVE
7156,2789,Credit Card,85264909,48808439,21.6,2017-02-04,2027-08-28,CURRENT,JKT02,ACTIVE
7157,4352,Working Capital,1544622807,580320517,11.39,2025-09-22,2028-02-03,CURRENT,MDN01,ACTIVE
7158,7729,Auto Loan,176326869,139900302,6.84,2018-12-08,2026-05-01,SPECIAL_MENTION,BDG01,ACTIVE
7159,1397,Auto Loan,152706178,109119338,6.39,2023-05-24,2028-07-23,CURRENT,JKT02,ACTIVE
7160,3104,Mortgage,1809793700,18108177,9.86,2019-11-11,2025-12-19,CURRENT,YGY01,CLOSED
7161,757,Personal Loan,121291644,30000102,9.39,2023-02-13,2029-12-07,CURRENT,YGY01,ACTIVE
7162,3798,Working Capital,909933114,492547889,8.73,2023-02-20,2029-03-08,CURRENT,JKT01,ACTIVE
7163,886,Working Capital,654542469,530870006,11.89,2016-05-15,2028-06-30,CURRENT,MDN01,ACTIVE
7164,432,Personal Loan,119538681,107262294,9.37,2024-01-11,2031-11-11,SPECIAL_MENTION,BDG01,ACTIVE
7165,1626,Personal Loan,67672188,44435106,12.68,2023-10-15,2026-10-14,CURRENT,MDN01,ACTIVE
7166,4681,Working Capital,498521657,347236243,10.28,2021-12-26,2026-11-15,CURRENT,YGY01,ACTIVE
7167,1231,Auto Loan,326680080,194177944,9.17,2023-04-13,2027-08-19,CURRENT,BDG01,ACTIVE
7168,613,Mortgage,2349101902,850536472,6.51,2022-10-23,2028-06-13,CURRENT,JKT01,ACTIVE
7169,8742,Credit Card,65901509,41231334,18.6,2016-05-20,2027-08-08,CURRENT,SBY01,ACTIVE
7170,8387,Working Capital,119788152,74143728,9.62,2023-04-28,2027-12-13,CURRENT,JKT02,ACTIVE
7171,8171,Working Capital,1419524099,991433030,7.96,2017-12-01,2027-07-27,CURRENT,SMG01,ACTIVE
7172,9413,Mortgage,932116396,734285892,7.34,2018-11-17,2037-03-18,CURRENT,YGY01,ACTIVE
7173,2072,Personal Loan,93967959,59908172,9.9,2019-10-16,2027-10-19,CURRENT,YGY01,ACTIVE
7174,7366,Working Capital,2609338286,1945720284,11.84,2026-01-25,2031-08-06,SPECIAL_MENTION,SMG01,ACTIVE
7175,8334,Mortgage,1111512897,765993239,7.7,2023-10-28,2040-03-05,CURRENT,JKT01,ACTIVE
7176,5515,Mortgage,1413922987,796125788,7.36,2023-01-22,2039-09-27,SPECIAL_MENTION,JKT01,ACTIVE
7177,7209,Credit Card,145597165,40649099,21.73,2024-07-18,2028-07-22,CURRENT,SMG01,ACTIVE
7178,7397,Auto Loan,298344908,121041651,7.21,2023-12-09,2027-11-01,DOUBTFUL,BDG01,ACTIVE
7179,5817,Credit Card,98890471,61674721,22.3,2019-12-03,2026-04-29,SPECIAL_MENTION,BDG01,RESTRUCTURED
7180,833,Working Capital,2091605340,16605946,12.22,2019-07-11,2021-12-04,CURRENT,YGY01,CLOSED
7181,5477,Working Capital,2471012342,531693,8.73,2017-01-12,2022-05-05,CURRENT,SMG01,CLOSED
7182,8693,Personal Loan,86175814,482157,11.32,2018-01-21,2020-04-03,CURRENT,JKT01,CLOSED
7183,1842,Auto Loan,465086307,227914974,6.02,2021-03-25,2027-01-07,SUBSTANDARD,SMG01,ACTIVE
7184,8981,Working Capital,1017994322,9167256,9.26,2018-09-20,2023-06-18,CURRENT,JKT02,CLOSED
7185,6838,Personal Loan,74956844,66479163,9.96,2018-06-26,2027-02-04,SPECIAL_MENTION,SBY01,RESTRUCTURED
7186,2577,Auto Loan,224648038,199576844,7.41,2019-11-24,2027-08-23,SPECIAL_MENTION,SBY01,ACTIVE
7187,1881,Working Capital,768937738,396651191,10.31,2020-01-19,2027-03-30,CURRENT,JKT02,ACTIVE
7188,4636,Credit Card,64981868,44777117,19.02,2019-02-07,2027-04-24,CURRENT,SBY01,ACTIVE
7189,8579,Working Capital,1016711701,464755024,13.47,2022-12-11,2029-11-11,CURRENT,SMG01,ACTIVE
7190,3126,Mortgage,865210647,714729517,8.16,2025-09-15,2039-07-06,SUBSTANDARD,SBY01,ACTIVE
7191,9547,Credit Card,137007910,108757229,21.4,2016-04-30,2028-02-08,CURRENT,SBY01,ACTIVE
7192,1590,Personal Loan,112360985,32880043,16.44,2022-03-22,2027-05-03,CURRENT,BDG01,ACTIVE
7193,765,Credit Card,37393399,363701,19.44,2016-01-11,2019-09-22,CURRENT,BDG01,CLOSED
7194,6275,Auto Loan,164781560,87813076,7.57,2019-11-16,2027-03-23,CURRENT,SMG01,ACTIVE
7195,2309,Working Capital,1379094144,550991254,13.26,2017-09-03,2026-11-22,CURRENT,JKT01,ACTIVE
7196,4803,Working Capital,130605450,74678648,12.97,2023-05-24,2026-08-13,CURRENT,BDG01,ACTIVE
7197,8658,Auto Loan,441297673,312020037,10.38,2021-05-30,2027-04-08,CURRENT,YGY01,ACTIVE
7198,4268,Mortgage,1687620476,1399718894,7.35,2022-08-31,2042-06-15,CURRENT,JKT01,ACTIVE
7199,2867,Working Capital,254260971,98448874,10.63,2017-04-17,2026-10-28,CURRENT,MDN01,ACTIVE
7200,198,Mortgage,1314318539,743569669,9.93,2022-09-07,2033-06-17,SPECIAL_MENTION,SBY01,ACTIVE
7201,4854,Working Capital,1260788648,696873224,7.64,2026-02-21,2032-12-30,CURRENT,BDG01,ACTIVE
7202,9947,Mortgage,1191107190,8783040,7.97,2017-07-23,2026-01-09,CURRENT,JKT02,CLOSED
7203,4291,Personal Loan,118733263,32153121,12.89,2023-08-17,2028-03-12,CURRENT,JKT02,ACTIVE
7204,1070,Credit Card,101013980,20950766,23.96,2020-07-07,2027-08-04,CURRENT,SMG01,ACTIVE
7205,6322,Working Capital,1315008935,915704928,10.19,2023-07-26,2028-01-17,CURRENT,MDN01,ACTIVE
7206,1735,Personal Loan,155845432,112153897,10.25,2018-11-23,2027-10-28,CURRENT,JKT01,ACTIVE
7207,5376,Personal Loan,140510540,68667117,16.54,2022-04-08,2027-02-03,CURRENT,SBY01,ACTIVE
7208,8118,Working Capital,702069814,5535020,11.59,2025-06-09,2025-12-07,CURRENT,JKT01,CLOSED
7209,3832,Mortgage,1295747259,515828340,9.77,2023-06-18,2037-02-02,CURRENT,SBY01,ACTIVE
7210,5056,Personal Loan,168536445,52764388,9.65,2021-09-14,2028-03-23,CURRENT,SMG01,ACTIVE
7211,3213,Credit Card,93414042,44906507,22.92,2022-05-23,2026-12-15,CURRENT,YGY01,ACTIVE
7212,7389,Personal Loan,184106949,118400259,12.32,2018-07-31,2027-04-23,CURRENT,SBY01,ACTIVE
7213,986,Auto Loan,349224609,253504613,5.75,2024-07-02,2030-10-10,CURRENT,BDG01,ACTIVE
7214,3790,Auto Loan,219240485,178000648,7.74,2024-05-05,2030-10-15,CURRENT,BDG01,ACTIVE
7215,4002,Mortgage,1689843557,1212973845,5.47,2025-05-20,2044-11-03,CURRENT,JKT01,ACTIVE
7216,2517,Auto Loan,245707392,136855927,10.31,2023-01-18,2026-04-26,CURRENT,SMG01,ACTIVE
7217,8895,Mortgage,2265780299,1533140818,8.16,2022-09-30,2034-09-24,SPECIAL_MENTION,YGY01,ACTIVE
7218,271,Credit Card,209806519,56224364,18.17,2022-09-16,2027-10-14,CURRENT,SBY01,ACTIVE
7219,6117,Working Capital,288140903,250625494,8.61,2018-02-12,2026-11-08,SPECIAL_MENTION,JKT02,ACTIVE
7220,5170,Credit Card,137036928,264461,20.09,2022-10-16,2023-11-27,CURRENT,SBY01,CLOSED
7221,4788,Mortgage,829928154,542594848,5.98,2025-03-25,2033-04-01,CURRENT,JKT01,ACTIVE
7222,2802,Credit Card,21748676,20207806,20.17,2021-11-23,2026-06-12,CURRENT,JKT02,ACTIVE
7223,1900,Mortgage,1114595677,996619838,9.95,2018-01-10,2026-04-18,SUBSTANDARD,JKT02,ACTIVE
7224,9026,Credit Card,94048674,59793826,21.87,2016-06-22,2027-12-20,SPECIAL_MENTION,YGY01,ACTIVE
7225,5942,Personal Loan,77842226,40886369,12.66,2016-01-14,2027-11-18,CURRENT,YGY01,ACTIVE
7226,5280,Personal Loan,67140092,29676357,11.66,2022-03-07,2030-03-01,CURRENT,JKT01,ACTIVE
7227,2641,Auto Loan,256851330,126215144,6.4,2024-07-17,2031-09-14,CURRENT,JKT01,ACTIVE
7228,7822,Working Capital,408969538,349834093,13.33,2020-06-29,2028-03-20,CURRENT,MDN01,ACTIVE
7229,627,Mortgage,483591182,197242826,6.41,2021-02-13,2037-02-10,CURRENT,JKT02,ACTIVE
7230,5279,Credit Card,195370578,97413686,20.22,2025-05-24,2027-09-14,CURRENT,SBY01,ACTIVE
7231,9595,Mortgage,1674606023,1138340803,8.84,2018-05-01,2027-09-14,CURRENT,SMG01,ACTIVE
7232,1665,Auto Loan,254084435,1139850,7.91,2024-09-08,2026-01-20,CURRENT,JKT02,CLOSED
7233,5917,Working Capital,611034063,4622657,7.14,2019-10-02,2025-01-23,CURRENT,MDN01,CLOSED
7234,7748,Personal Loan,149033727,77834395,16.61,2020-09-15,2026-05-30,SUBSTANDARD,SMG01,ACTIVE
7235,2273,Working Capital,851480324,759103104,10.04,2017-04-29,2027-08-19,CURRENT,JKT01,ACTIVE
7236,8877,Mortgage,760399152,10865470,5.02,2022-05-12,2026-01-22,CURRENT,JKT02,CLOSED
7237,5812,Working Capital,1454573362,1163315772,10.94,2017-03-26,2028-03-23,CURRENT,JKT01,ACTIVE
7238,4207,Credit Card,41806931,13615651,18.33,2021-03-06,2027-03-02,CURRENT,JKT01,ACTIVE
7239,1666,Mortgage,1479175254,1273592024,7.52,2020-04-23,2034-02-01,CURRENT,JKT02,ACTIVE
7240,4324,Personal Loan,127150378,109264411,10.83,2018-02-04,2026-10-24,CURRENT,SBY01,ACTIVE
7241,8792,Working Capital,2540454905,6232660,8.13,2019-07-31,2022-12-31,CURRENT,SMG01,CLOSED
7242,8259,Working Capital,711933278,607727329,13.75,2022-07-09,2028-05-22,CURRENT,MDN01,ACTIVE
7243,4198,Personal Loan,81864409,49651032,14.98,2020-01-24,2027-10-12,CURRENT,JKT01,ACTIVE
7244,910,Personal Loan,51680793,35140150,13.51,2017-01-01,2028-01-07,SPECIAL_MENTION,JKT01,RESTRUCTURED
7245,7493,Working Capital,958069657,604266488,12.73,2018-04-04,2026-10-20,CURRENT,JKT01,ACTIVE
7246,4670,Working Capital,236377753,154352564,11.89,2017-02-26,2027-12-25,CURRENT,JKT02,ACTIVE
7247,4676,Mortgage,1477946088,1103074949,9.44,2018-12-19,2034-12-09,CURRENT,BDG01,ACTIVE
7248,4577,Auto Loan,193125421,116636395,7.92,2021-05-30,2026-10-31,CURRENT,YGY01,ACTIVE
7249,6646,Credit Card,89036752,64223067,20.23,2017-06-23,2027-01-09,CURRENT,YGY01,ACTIVE
7250,1647,Personal Loan,48677448,30522242,12.02,2019-02-07,2028-03-14,CURRENT,MDN01,ACTIVE
7251,4889,Credit Card,76263177,38652880,19.52,2016-05-17,2026-12-09,DOUBTFUL,SMG01,RESTRUCTURED
7252,7983,Personal Loan,131209458,64383675,12.61,2017-02-18,2026-07-08,CURRENT,SBY01,ACTIVE
7253,267,Working Capital,347739905,194785350,10.56,2023-04-18,2026-05-18,CURRENT,SMG01,ACTIVE
7254,2800,Working Capital,1689350037,807345350,13.87,2025-11-18,2027-04-08,CURRENT,YGY01,ACTIVE
7255,395,Personal Loan,71336327,51920598,12.16,2024-11-16,2032-08-26,CURRENT,SBY01,ACTIVE
7256,3677,Personal Loan,62672763,30288898,14.02,2021-02-03,2027-01-19,CURRENT,SBY01,ACTIVE
7257,3401,Personal Loan,92631465,46326234,14.04,2018-09-14,2027-07-30,CURRENT,BDG01,ACTIVE
7258,6420,Auto Loan,326701227,172701306,7.79,2020-05-24,2028-02-02,CURRENT,JKT01,ACTIVE
7259,9327,Credit Card,46912417,30579592,18.78,2023-06-20,2028-05-12,CURRENT,SBY01,ACTIVE
7260,1148,Personal Loan,57811101,226696,8.71,2021-01-26,2026-03-07,CURRENT,BDG01,CLOSED
7261,7772,Credit Card,124445765,90221051,20.49,2022-06-03,2027-05-09,CURRENT,JKT02,ACTIVE
7262,2805,Working Capital,813227195,688042102,12.17,2021-11-28,2028-01-21,CURRENT,SMG01,ACTIVE
7263,8544,Credit Card,129404891,1690484,22.57,2020-07-23,2023-12-06,CURRENT,JKT01,CLOSED
7264,3273,Mortgage,2063815453,1302370877,9.83,2025-08-03,2036-03-26,CURRENT,YGY01,ACTIVE
7265,8647,Mortgage,452537955,334248312,9.94,2019-12-04,2030-01-15,SUBSTANDARD,JKT02,ACTIVE
7266,9513,Working Capital,799170744,682366521,7.66,2023-10-21,2030-07-20,CURRENT,JKT02,ACTIVE
7267,2754,Personal Loan,137951119,60514146,14.34,2019-04-27,2027-01-18,CURRENT,JKT02,ACTIVE
7268,3853,Mortgage,479286795,301254265,6.49,2022-05-21,2041-08-26,CURRENT,JKT02,ACTIVE
7269,9027,Working Capital,957373662,744818589,10.9,2018-12-02,2026-04-23,CURRENT,SMG01,ACTIVE
7270,6402,Personal Loan,92825267,74696278,12.9,2019-07-18,2026-05-19,CURRENT,SMG01,ACTIVE
7271,8312,Credit Card,54069741,25684415,19.39,2021-06-11,2027-04-12,CURRENT,BDG01,ACTIVE
7272,9202,Mortgage,509882033,326960030,7.75,2023-10-01,2034-10-25,SUBSTANDARD,YGY01,RESTRUCTURED
7273,1181,Personal Loan,104514538,92383808,9.92,2017-08-25,2027-03-20,CURRENT,SMG01,ACTIVE
7274,1504,Mortgage,1284590064,1256541138,8.75,2025-05-05,2033-06-01,CURRENT,SBY01,ACTIVE
7275,3748,Mortgage,1061350286,459251601,6.95,2020-11-15,2035-08-12,CURRENT,SMG01,ACTIVE
7276,2838,Working Capital,242475455,247153,11.9,2018-04-24,2022-05-19,CURRENT,BDG01,CLOSED
7277,2560,Credit Card,172296033,124436129,21.37,2016-08-10,2028-05-24,SPECIAL_MENTION,BDG01,ACTIVE
7278,6392,Credit Card,53264793,44164091,19.76,2024-09-23,2027-12-13,CURRENT,JKT02,ACTIVE
7279,9451,Personal Loan,123600451,40131691,10.16,2018-07-08,2028-06-21,CURRENT,YGY01,ACTIVE
7280,8895,Personal Loan,102448986,86303203,13.57,2021-01-24,2026-10-22,CURRENT,SBY01,ACTIVE
7281,2159,Working Capital,2427413450,1389920020,8.53,2023-03-16,2026-06-01,CURRENT,JKT01,ACTIVE
7282,6177,Credit Card,96027178,22351760,22.05,2025-04-17,2030-01-30,CURRENT,JKT02,ACTIVE
7283,8734,Personal Loan,144118285,74808703,10.85,2017-08-05,2027-06-14,CURRENT,YGY01,ACTIVE
7284,4442,Personal Loan,70495402,56458685,11.96,2018-04-08,2028-01-04,CURRENT,MDN01,ACTIVE
7285,9093,Credit Card,90411501,68243540,18.5,2021-08-27,2026-11-09,CURRENT,YGY01,ACTIVE
7286,7109,Credit Card,79945224,66435714,18.04,2025-03-05,2028-06-22,SPECIAL_MENTION,JKT02,ACTIVE
7287,80,Working Capital,610605789,299308234,10.09,2020-11-17,2026-11-10,CURRENT,JKT02,ACTIVE
7288,7141,Working Capital,1027962514,777375616,11.52,2025-02-27,2027-03-24,CURRENT,SMG01,ACTIVE
7289,9963,Working Capital,615259615,394909667,9.26,2019-10-01,2026-08-06,CURRENT,MDN01,ACTIVE
7290,2736,Personal Loan,142147220,99047468,13.46,2021-08-30,2026-12-05,CURRENT,YGY01,ACTIVE
7291,7998,Mortgage,1805025061,1203294775,8.6,2016-04-13,2028-05-28,CURRENT,SMG01,ACTIVE
7292,6345,Mortgage,1408623187,902264301,6.54,2018-08-10,2035-10-30,CURRENT,SMG01,ACTIVE
7293,6810,Mortgage,864397648,269912765,5.29,2016-07-13,2034-11-14,CURRENT,JKT02,ACTIVE
7294,8272,Personal Loan,84174986,82446720,13.31,2026-02-14,2031-10-07,CURRENT,JKT01,ACTIVE
7295,3283,Personal Loan,194806125,130390702,15.24,2018-09-11,2026-07-08,CURRENT,SMG01,ACTIVE
7296,1005,Mortgage,1861013357,1370629112,8.77,2025-09-30,2031-02-22,CURRENT,BDG01,RESTRUCTURED
7297,9284,Credit Card,35211409,19113420,18.11,2019-04-11,2027-12-25,SPECIAL_MENTION,YGY01,RESTRUCTURED
7298,7628,Mortgage,1128085057,508150079,9.72,2021-06-28,2029-03-20,SPECIAL_MENTION,MDN01,ACTIVE
7299,4422,Mortgage,602133770,420841653,6.05,2019-01-20,2029-04-25,CURRENT,MDN01,ACTIVE
7300,2441,Mortgage,1578849378,1483268764,5.94,2023-11-12,2035-05-17,CURRENT,JKT02,ACTIVE
7301,2414,Credit Card,12622077,10838864,20.99,2024-06-17,2026-04-24,CURRENT,SBY01,ACTIVE
7302,1014,Personal Loan,162639859,63729030,15.53,2018-09-19,2027-05-15,CURRENT,MDN01,ACTIVE
7303,37,Personal Loan,163982952,133813091,12.01,2022-10-12,2026-08-10,CURRENT,SBY01,ACTIVE
7304,4599,Mortgage,1737519661,967669859,6.48,2022-09-24,2029-07-27,DOUBTFUL,MDN01,RESTRUCTURED
7305,5712,Auto Loan,236346094,1053433,6.45,2017-05-30,2021-09-06,CURRENT,BDG01,CLOSED
7306,3418,Auto Loan,149628808,133309549,9.45,2025-09-25,2031-06-11,CURRENT,SMG01,ACTIVE
7307,5986,Credit Card,33993757,20451959,19.4,2016-08-08,2027-08-07,CURRENT,JKT01,ACTIVE
7308,6248,Auto Loan,133350759,86786797,10.21,2017-07-25,2026-11-10,SUBSTANDARD,JKT01,ACTIVE
7309,550,Working Capital,1728586740,1386678916,13.14,2023-08-22,2026-11-19,CURRENT,YGY01,ACTIVE
7310,2518,Working Capital,1240316609,887292518,10.58,2016-07-14,2026-11-20,DOUBTFUL,YGY01,ACTIVE
7311,2906,Mortgage,992097650,823362587,8.86,2016-09-06,2028-11-10,CURRENT,JKT01,ACTIVE
7312,826,Personal Loan,103092589,59097969,15.7,2020-01-11,2027-08-07,CURRENT,JKT01,ACTIVE
7313,8236,Working Capital,967609039,615283158,10.56,2026-01-04,2027-05-29,CURRENT,JKT02,ACTIVE
7314,1641,Mortgage,1730541542,1273479606,6.33,2023-12-19,2040-06-18,CURRENT,JKT01,ACTIVE
7315,7141,Personal Loan,119223581,114227402,12.84,2026-02-22,2030-11-12,CURRENT,SMG01,ACTIVE
7316,2149,Personal Loan,89233276,43561735,9.65,2018-09-30,2026-12-14,CURRENT,JKT01,ACTIVE
7317,4648,Auto Loan,298322589,156948574,9.44,2025-06-28,2031-02-13,CURRENT,BDG01,ACTIVE
7318,8839,Working Capital,2042934111,1182678689,10.88,2022-06-28,2026-07-10,CURRENT,BDG01,ACTIVE
7319,8317,Mortgage,1772567081,3104123,9.78,2021-09-21,2026-03-22,CURRENT,JKT01,CLOSED
7320,6517,Auto Loan,326677356,219669346,7.12,2020-03-24,2027-07-21,SUBSTANDARD,BDG01,RESTRUCTURED
7321,7350,Mortgage,1092414094,392336253,4.97,2019-08-06,2033-03-13,CURRENT,YGY01,ACTIVE
7322,7591,Personal Loan,43493843,188197,12.63,2025-11-07,2026-03-10,CURRENT,SBY01,CLOSED
7323,430,Working Capital,428420845,227804490,12.49,2020-03-06,2026-08-12,CURRENT,BDG01,ACTIVE
7324,6690,Mortgage,1704728553,609665139,8.98,2025-12-04,2039-07-02,CURRENT,SMG01,ACTIVE
7325,2530,Credit Card,31092665,17404027,22.34,2021-01-16,2027-01-04,SUBSTANDARD,BDG01,ACTIVE
7326,8968,Working Capital,120100387,37727679,8.69,2023-09-07,2028-08-08,CURRENT,SMG01,ACTIVE
7327,7230,Personal Loan,85393147,35007,10.98,2018-02-24,2021-06-19,CURRENT,MDN01,CLOSED
7328,869,Auto Loan,366261894,167907820,9.8,2018-08-17,2027-06-09,SUBSTANDARD,BDG01,ACTIVE
7329,1843,Working Capital,966926950,607500788,12.39,2022-05-30,2028-06-15,CURRENT,SMG01,ACTIVE
7330,7178,Personal Loan,64468713,48958963,9.26,2016-01-31,2027-03-30,CURRENT,SMG01,ACTIVE
7331,802,Personal Loan,172419278,92663369,8.72,2020-08-31,2028-03-28,CURRENT,BDG01,ACTIVE
7332,511,Personal Loan,196935743,142172501,9.81,2020-07-11,2027-08-03,CURRENT,SBY01,ACTIVE
7333,9383,Credit Card,107335779,83934661,21.88,2016-03-19,2027-06-02,DOUBTFUL,MDN01,RESTRUCTURED
7334,7408,Personal Loan,320862466,183095396,13.42,2022-11-24,2026-12-15,SUBSTANDARD,MDN01,ACTIVE
7335,9321,Auto Loan,170703677,74329802,8.43,2019-02-08,2026-09-09,CURRENT,BDG01,ACTIVE
7336,2761,Personal Loan,218052198,323981,10.24,2021-12-20,2026-01-09,CURRENT,YGY01,CLOSED
7337,8874,Working Capital,221922416,156390940,10.78,2020-04-16,2027-03-10,CURRENT,SMG01,ACTIVE
7338,9822,Working Capital,622518930,6192374,11.16,2024-04-07,2025-10-30,CURRENT,YGY01,CLOSED
7339,5987,Credit Card,57840218,1453041,18.53,2024-12-22,2025-12-18,CURRENT,YGY01,CLOSED
7340,9709,Working Capital,2320883926,1106865970,13.05,2021-08-28,2028-08-16,CURRENT,SMG01,ACTIVE
7341,6655,Credit Card,70877219,1358406,18.16,2017-09-03,2022-06-01,CURRENT,SBY01,CLOSED
7342,2375,Auto Loan,213416464,5931396,10.17,2026-02-21,2026-02-01,CURRENT,JKT01,CLOSED
7343,7944,Auto Loan,263947371,119662698,8.66,2022-07-22,2026-12-02,CURRENT,SMG01,ACTIVE
7344,2677,Personal Loan,152072227,1967895,14.66,2016-05-10,2018-06-07,CURRENT,MDN01,CLOSED
7345,9312,Mortgage,2115597509,2031458632,6.26,2020-05-09,2029-05-29,CURRENT,JKT02,ACTIVE
7346,4195,Personal Loan,138712433,3983743,10.19,2019-05-15,2023-01-22,CURRENT,SBY01,CLOSED
7347,1129,Auto Loan,135597072,124424248,7.89,2020-03-06,2027-04-02,SPECIAL_MENTION,SBY01,ACTIVE
7348,3640,Personal Loan,42664831,15759381,8.97,2016-06-10,2026-09-30,CURRENT,JKT01,ACTIVE
7349,6144,Working Capital,2511182302,932951851,10.42,2024-05-30,2031-01-21,CURRENT,JKT01,ACTIVE
7350,5921,Mortgage,1134397678,868861152,9.85,2021-09-14,2035-06-15,DOUBTFUL,SBY01,ACTIVE
7351,543,Personal Loan,71092331,48515490,11.06,2020-11-17,2027-12-13,CURRENT,MDN01,ACTIVE
7352,8363,Mortgage,790949399,703315779,7.25,2018-11-16,2027-03-17,CURRENT,SBY01,ACTIVE
7353,4159,Working Capital,322159583,254477334,8.2,2021-10-29,2027-07-25,CURRENT,YGY01,ACTIVE
7354,967,Personal Loan,166103927,157672832,13.86,2020-06-04,2028-06-02,CURRENT,MDN01,ACTIVE
