credit_id,customer_id,credit_type,principal_amount,outstanding_balance,interest_rate,disbursement_date,maturity_date,collectibility,branch_code,status
8258,473,Mortgage,729647468,286097242,8.68,2022-01-14,2035-07-30,CURRENT,JKT02,ACTIVE
8259,4037,Mortgage,541556360,491069994,8.57,2021-09-04,2032-04-17,CURRENT,BDG01,ACTIVE
8260,6386,Credit Card,81159431,64472500,23.48,2016-11-23,2026-05-07,CURRENT,JKT02,ACTIVE
8261,2334,Mortgage,386946611,232735032,7.21,2022-06-08,2035-11-03,CURRENT,SBY01,ACTIVE
8262,3875,Auto Loan,223352497,174183316,6.51,2022-07-02,2026-04-27,CURRENT,BDG01,ACTIVE
8263,8525,Mortgage,1379024880,1148716585,6.7,2024-12-12,2043-10-14,DOUBTFUL,BDG01,ACTIVE
8264,1800,Mortgage,1613815641,599349265,7.55,2017-07-02,2026-06-10,SPECIAL_MENTION,SBY01,RESTRUCTURED
8265,7641,Credit Card,169583734,144530542,17.43,2019-06-15,2028-03-05,CURRENT,SBY01,ACTIVE
8266,3277,Working Capital,476156686,231668072,6.97,2023-01-10,2027-08-04,CURRENT,JKT02,ACTIVE
8267,9829,Personal Loan,82105804,68741296,12.79,2023-12-29,2030-10-30,CURRENT,JKT02,ACTIVE
8268,7383,Working Capital,245650235,143069977,9.24,2018-03-16,2026-06-13,CURRENT,JKT02,ACTIVE
8269,315,Mortgage,620381741,459830222,7.02,2020-10-14,2026-12-23,CURRENT,SBY01,ACTIVE
8270,3187,Mortgage,814475722,584740328,8.86,2019-12-23,2029-09-15,CURRENT,SBY01,ACTIVE
8271,4179,Mortgage,748290442,419184910,6.42,2017-04-16,2027-11-07,CURRENT,JKT01,ACTIVE
8272,7178,Credit Card,77353159,16904748,19.12,2025-02-24,2029-02-09,CURRENT,JKT02,ACTIVE
8273,684,Credit Card,110035136,62954033,19.42,2023-02-07,2026-04-14,CURRENT,SBY01,ACTIVE
8274,9522,Personal Loan,77132059,22576638,14.63,2025-07-17,2027-08-30,SPECIAL_MENTION,YGY01,RESTRUCTURED
8275,5272,Personal Loan,291527908,125738534,8.11,2022-03-01,2027-06-02,CURRENT,BDG01,ACTIVE
8276,5922,Mortgage,595210230,9378779,7.93,2025-03-14,2025-12-02,CURRENT,BDG01,CLOSED
8277,7388,Working Capital,687509895,674785922,8.54,2023-03-11,2028-08-02,CURRENT,JKT02,ACTIVE
8278,5390,Credit Card,63744655,1884717,20.26,2022-05-10,2024-06-29,CURRENT,SBY01,CLOSED
8279,9335,Credit Card,46760560,26852825,23.05,2024-05-28,2027-01-18,CURRENT,SMG01,ACTIVE
8280,4821,Working Capital,1094760716,376929857,8.52,2023-06-23,2027-03-22,CURRENT,SBY01,ACTIVE
8281,8560,Personal Loan,182780096,132467470,10.68,2025-10-08,2032-11-09,CURRENT,MDN01,ACTIVE
8282,9337,Auto Loan,407410236,188920632,11.05,2018-08-20,2027-06-29,CURRENT,BDG01,ACTIVE
8283,508,Mortgage,1299728605,29819117,6.8,2024-07-16,2025-11-26,CURRENT,MDN01,CLOSED
8284,544,Working Capital,430291983,149065612,12.47,2025-05-28,2029-12-08,CURRENT,YGY01,ACTIVE
8285,5917,Working Capital,754016135,9758284,9.28,2026-02-15,2025-12-17,CURRENT,BDG01,CLOSED
8286,3723,Personal Loan,49631426,31748033,11.3,2016-05-03,2027-09-03,CURRENT,JKT01,ACTIVE
8287,2434,Mortgage,1008609897,426056446,6.29,2024-01-15,2040-07-06,CURRENT,SBY01,ACTIVE
8288,993,Auto Loan,408937178,220070893,6.42,2016-08-20,2027-07-18,CURRENT,BDG01,ACTIVE
8289,761,Personal Loan,126141195,92142920,11.26,2018-01-25,2027-07-24,CURRENT,SBY01,ACTIVE
8290,4741,Personal Loan,141300493,82877791,12.44,2018-03-17,2026-07-30,CURRENT,YGY01,ACTIVE
8291,3870,Personal Loan,148616512,392674,12.97,2017-11-11,2025-04-24,CURRENT,SBY01,CLOSED
8292,3567,Auto Loan,297051529,113824114,9.43,2021-09-27,2028-06-13,CURRENT,JKT01,ACTIVE
8293,3302,Mortgage,1158978541,4386780,8.85,2026-01-18,2025-12-30,CURRENT,BDG01,CLOSED
8294,4874,Personal Loan,139974944,89805322,12.81,2018-08-03,2026-08-29,CURRENT,JKT02,ACTIVE
8295,3808,Auto Loan,386109726,312960837,10.82,2020-09-03,2028-01-01,CURRENT,JKT01,ACTIVE
8296,1360,Personal Loan,118143646,54195415,14.02,2021-11-15,2028-06-28,SUBSTANDARD,BDG01,ACTIVE
8297,7434,Mortgage,1427661848,722276889,8.37,2020-05-23,2030-05-01,CURRENT,SBY01,ACTIVE
8298,1431,Working Capital,652917055,386096852,9.61,2021-04-15,2026-11-03,CURRENT,MDN01,ACTIVE
8299,8912,Personal Loan,393267559,198930929,13.23,2025-12-20,2031-11-01,CURRENT,YGY01,ACTIVE
8300,8768,Credit Card,34972003,27472243,18.22,2019-12-11,2027-05-31,CURRENT,YGY01,ACTIVE
8301,3511,Personal Loan,92719477,1119970,16.26,2020-05-04,2025-05-31,CURRENT,SMG01,CLOSED
8302,5985,Auto Loan,459045966,2332822,7.33,2025-07-12,2026-03-14,CURRENT,SMG01,CLOSED
8303,486,Mortgage,1272433931,941849577,5.5,2023-03-14,2042-03-31,CURRENT,SMG01,ACTIVE
8304,3780,Credit Card,45499523,29200361,18.82,2016-02-02,2027-10-20,CURRENT,MDN01,ACTIVE
8305,8686,Mortgage,1783039499,1277352257,9.74,2021-04-19,2035-09-03,CURRENT,JKT01,ACTIVE
8306,6385,Personal Loan,98384114,3358564,13.75,2025-10-08,2026-01-21,CURRENT,MDN01,CLOSED
8307,7118,Auto Loan,261711425,7114973,10.37,2022-08-26,2025-12-18,CURRENT,JKT01,CLOSED
8308,4953,Mortgage,2252563724,1634846264,6.71,2019-09-20,2029-04-21,CURRENT,SBY01,ACTIVE
8309,208,Credit Card,64273192,52251995,20.95,2023-12-21,2028-04-09,CURRENT,YGY01,ACTIVE
8310,8754,Auto Loan,171019873,128888228,7.92,2016-03-17,2027-10-31,SPECIAL_MENTION,JKT01,ACTIVE
8311,911,Credit Card,79395222,62319757,21.44,2020-06-27,2026-09-19,SPECIAL_MENTION,SMG01,ACTIVE
8312,6601,Personal Loan,74885052,170541,9.88,2021-04-08,2023-07-24,CURRENT,YGY01,CLOSED
8313,5108,Credit Card,75692548,33556120,23.39,2025-02-14,2027-10-14,CURRENT,SBY01,ACTIVE
8314,6818,Mortgage,254309247,172899682,9.44,2026-01-23,2044-10-25,CURRENT,MDN01,ACTIVE
8315,240,Auto Loan,248560695,167819143,8.37,2024-11-29,2027-11-11,CURRENT,JKT02,ACTIVE
8316,6084,Credit Card,36816743,23303,19.23,2024-11-11,2026-01-01,CURRENT,JKT02,CLOSED
8317,490,Mortgage,1110032555,786172531,10.53,2018-12-06,2030-11-29,CURRENT,MDN01,ACTIVE
8318,3986,Working Capital,1023087622,931853982,13.28,2022-11-02,2028-02-09,CURRENT,YGY01,ACTIVE
8319,4794,Personal Loan,113138745,108637193,16.07,2020-01-23,2027-07-24,CURRENT,YGY01,ACTIVE
8320,7932,Mortgage,1485610610,629719077,9.53,2022-09-09,2040-07-28,CURRENT,SMG01,ACTIVE
8321,7145,Working Capital,711673270,622591244,6.99,2024-06-09,2026-04-13,CURRENT,MDN01,ACTIVE
8322,3080,Personal Loan,158015177,135827067,10.67,2022-03-12,2028-04-10,CURRENT,BDG01,ACTIVE
8323,7411,Mortgage,1421919558,650215072,8.3,2023-06-08,2033-10-08,CURRENT,MDN01,ACTIVE
8324,3947,Personal Loan,26280150,20985340,14.16,2016-01-01,2027-09-07,CURRENT,JKT01,ACTIVE
8325,1575,Working Capital,1008993281,743413719,12.62,2024-09-08,2029-08-23,CURRENT,JKT02,ACTIVE
8326,5500,Credit Card,70656016,44628785,22.34,2018-11-20,2028-04-27,SPECIAL_MENTION,JKT01,ACTIVE
8327,3420,Mortgage,657434007,343338554,9.3,2019-10-07,2032-09-02,CURRENT,SBY01,ACTIVE
8328,6415,Credit Card,105423715,71848526,18.44,2017-08-20,2028-03-02,CURRENT,BDG01,ACTIVE
8329,4181,Personal Loan,146676593,115225902,11.14,2018-10-18,2027-04-12,CURRENT,JKT02,ACTIVE
8330,1525,Credit Card,65040182,47385576,21.01,2024-09-11,2028-01-30,SUBSTANDARD,BDG01,RESTRUCTURED
8331,3934,Auto Loan,204365928,126998718,11.04,2020-11-21,2026-12-06,CURRENT,MDN01,ACTIVE
8332,7753,Personal Loan,78186918,54590113,16.09,2025-10-07,2028-04-25,CURRENT,YGY01,ACTIVE
8333,8857,Personal Loan,77338513,58976601,15.27,2023-08-05,2030-12-26,CURRENT,MDN01,ACTIVE
8334,2019,Credit Card,109674309,53710110,24.33,2017-05-11,2027-12-07,SPECIAL_MENTION,BDG01,RESTRUCTURED
8335,7871,Credit Card,28008748,12978864,18.99,2021-01-12,2028-07-09,CURRENT,JKT01,ACTIVE
8336,4207,Auto Loan,155304840,108547279,8.1,2019-07-15,2028-06-05,CURRENT,BDG01,ACTIVE
8337,1015,Personal Loan,175201594,132847195,12.99,2024-01-29,2027-07-15,SPECIAL_MENTION,SMG01,ACTIVE
8338,8542,Working Capital,265796920,101620192,9.41,2019-11-15,2026-08-11,CURRENT,BDG01,ACTIVE
8339,6882,Working Capital,169536835,1452865,9.71,2025-01-03,2026-03-22,CURRENT,JKT01,CLOSED
8340,3504,Working Capital,1590493228,690767009,10.28,2023-03-03,2026-09-14,SPECIAL_MENTION,MDN01,RESTRUCTURED
8341,3615,Working Capital,968916825,479519242,8.05,2020-06-16,2026-08-31,CURRENT,JKT02,ACTIVE
8342,9768,Auto Loan,337298560,186757784,8.8,2021-10-29,2026-12-02,CURRENT,MDN01,ACTIVE
8343,8963,Credit Card,99135345,68964296,21.06,2023-04-23,2027-04-03,CURRENT,YGY01,ACTIVE
8344,5962,Personal Loan,449340425,249378049,11.54,2025-10-05,2031-04-03,CURRENT,YGY01,RESTRUCTURED
8345,6507,Working Capital,2104781640,1343718313,10.28,2024-12-03,2031-04-27,CURRENT,YGY01,ACTIVE
8346,1051,Personal Loan,84730524,39320515,9.22,2025-05-09,2031-04-05,CURRENT,JKT01,ACTIVE
8347,9801,Credit Card,31449658,761765,20.91,2016-01-15,2018-02-21,CURRENT,MDN01,CLOSED
8348,7687,Credit Card,18935947,15156977,18.85,2019-06-06,2027-01-14,CURRENT,JKT02,ACTIVE
8349,1914,Mortgage,2471915898,43456408,7.35,2020-01-28,2026-02-11,CURRENT,JKT02,CLOSED
8350,3151,Working Capital,1680447444,1085643161,11.28,2019-05-15,2027-10-19,SPECIAL_MENTION,JKT02,ACTIVE
8351,2485,Auto Loan,350660689,248069174,6.28,2016-04-29,2027-12-15,CURRENT,JKT02,ACTIVE
8352,2110,Credit Card,65510961,45507742,22.87,2023-11-25,2028-08-05,CURRENT,SBY01,ACTIVE
8353,9136,Mortgage,961890619,470737355,10.4,2022-12-08,2036-02-06,CURRENT,MDN01,ACTIVE
8354,7265,Credit Card,117290940,82759464,19.59,2021-08-06,2027-03-05,SPECIAL_MENTION,SMG01,RESTRUCTURED
8355,4728,Auto Loan,163677591,115050139,6.52,2017-08-20,2028-01-12,CURRENT,MDN01,ACTIVE
8356,9185,Mortgage,1173501787,827831643,8.18,2022-05-17,2035-03-17,SPECIAL_MENTION,SBY01,RESTRUCTURED
8357,196,Mortgage,1239116096,1050499552,7.11,2020-06-19,2035-10-12,CURRENT,SBY01,ACTIVE
8358,6537,Credit Card,84353784,53899047,18.39,2021-08-21,2026-07-25,CURRENT,SMG01,ACTIVE
8359,9598,Credit Card,76256837,44169124,18.17,2024-04-17,2028-05-31,CURRENT,YGY01,ACTIVE
8360,6460,Credit Card,19946517,7259547,23.62,2016-03-16,2028-01-24,CURRENT,JKT02,ACTIVE
8361,6058,Working Capital,369136709,242159935,11.2,2021-11-16,2027-11-23,CURRENT,MDN01,ACTIVE
8362,5505,Auto Loan,365666916,283811154,9.83,2017-07-15,2027-07-02,SUBSTANDARD,YGY01,ACTIVE
8363,8813,Credit Card,42602207,31541573,20.48,2016-06-12,2028-07-15,CURRENT,BDG01,ACTIVE
8364,5185,Auto Loan,118949261,73138410,6.16,2025-05-06,2032-10-23,CURRENT,JKT01,ACTIVE
8365,7302,Personal Loan,160045684,114846196,12.25,2019-06-26,2028-06-14,CURRENT,JKT01,ACTIVE
8366,842,Auto Loan,250849098,4435988,7.61,2020-04-23,2022-06-03,CURRENT,SBY01,CLOSED
8367,6413,Working Capital,661287370,344831822,8.59,2016-03-01,2028-01-11,CURRENT,SBY01,ACTIVE
8368,6733,Personal Loan,136277028,46906545,11.24,2021-07-26,2028-06-01,CURRENT,SBY01,ACTIVE
8369,1023,Personal Loan,63761909,43596462,13.26,2022-05-21,2027-04-11,CURRENT,SMG01,ACTIVE
8370,8511,Working Capital,786863087,472927243,9.2,2023-05-27,2028-04-07,CURRENT,SMG01,ACTIVE
8371,1879,Mortgage,530373900,296029083,7.4,2021-02-01,2036-01-15,CURRENT,BDG01,ACTIVE
8372,7681,Credit Card,50228863,17455029,19.68,2020-04-11,2028-08-12,CURRENT,JKT02,ACTIVE
8373,5434,Mortgage,1087844136,812740951,6.84,2023-10-22,2042-10-02,CURRENT,MDN01,ACTIVE
8374,6371,Credit Card,34997712,13531761,17.6,2020-10-04,2026-05-09,CURRENT,MDN01,ACTIVE
8375,1588,Working Capital,1422146326,799822127,9.19,2020-06-03,2026-08-26,CURRENT,BDG01,ACTIVE
8376,1203,Personal Loan,253425596,174501585,9.24,2023-08-14,2031-05-18,CURRENT,JKT01,ACTIVE
8377,9771,Auto Loan,136991462,100417368,7.44,2016-07-28,2028-07-19,CURRENT,SBY01,ACTIVE
8378,9189,Working Capital,783958924,426185032,10.59,2017-05-23,2026-06-24,SUBSTANDARD,MDN01,ACTIVE
8379,1551,Credit Card,93062045,531554,19.22,2018-11-07,2022-03-04,CURRENT,MDN01,CLOSED
8380,6872,Mortgage,416564771,280010175,9.04,2017-04-16,2027-07-15,CURRENT,SMG01,ACTIVE
8381,1831,Mortgage,539789382,318384458,8.9,2025-10-01,2043-11-04,CURRENT,BDG01,ACTIVE
8382,6518,Mortgage,1014428030,609917997,6.4,2022-12-21,2036-07-23,CURRENT,YGY01,ACTIVE
8383,7717,Personal Loan,124810595,71337174,10.74,2021-11-29,2027-07-14,CURRENT,YGY01,ACTIVE
8384,9185,Credit Card,126899184,116238595,18.47,2020-04-20,2027-06-09,CURRENT,JKT02,ACTIVE
8385,4138,Mortgage,1146722511,588848343,8.94,2019-08-10,2037-06-25,CURRENT,MDN01,ACTIVE
8386,9596,Mortgage,1474397041,928362404,5.55,2025-01-18,2043-02-01,CURRENT,MDN01,ACTIVE
8387,6426,Personal Loan,216321203,111330629,11.68,2017-03-03,2027-09-18,CURRENT,MDN01,ACTIVE
8388,5680,Credit Card,54976406,35668669,23.16,2019-07-21,2027-01-02,SPECIAL_MENTION,JKT01,ACTIVE
8389,2023,Credit Card,48618208,40538501,17.99,2019-11-06,2026-11-12,CURRENT,MDN01,ACTIVE
8390,5303,Credit Card,161655191,76395678,17.57,2024-06-23,2028-08-10,CURRENT,JKT02,ACTIVE
8391,7101,Mortgage,745239771,690527059,6.4,2023-05-31,2034-10-24,CURRENT,JKT02,ACTIVE
8392,71,Auto Loan,244780720,3322015,11.47,2016-01-12,2018-06-29,CURRENT,SBY01,CLOSED
8393,9100,Working Capital,374988809,281017670,11.13,2025-07-21,2029-02-16,CURRENT,SMG01,ACTIVE
8394,3569,Credit Card,69523728,55198710,18.05,2024-08-18,2027-12-09,CURRENT,BDG01,ACTIVE
8395,3397,Credit Card,72873835,52788898,21.37,2020-04-22,2028-08-11,CURRENT,JKT01,ACTIVE
8396,6193,Working Capital,596722659,292404437,8.96,2019-01-08,2026-06-19,CURRENT,MDN01,ACTIVE
8397,8672,Mortgage,1668513026,1195672531,9.0,2017-08-24,2027-10-13,CURRENT,MDN01,ACTIVE
8398,5764,Mortgage,876653781,723938624,6.98,2023-09-27,2038-01-06,CURRENT,BDG01,ACTIVE
8399,3475,Credit Card,155846777,85512486,23.21,2025-12-20,2029-10-29,CURRENT,SBY01,ACTIVE
8400,3074,Auto Loan,171740441,86335566,6.39,2018-10-24,2028-08-20,CURRENT,JKT02,ACTIVE
8401,9442,Credit Card,125606067,91136918,18.76,2022-04-22,2026-07-17,CURRENT,YGY01,ACTIVE
8402,5188,Credit Card,66346399,20324530,22.68,2016-05-13,2026-10-15,CURRENT,JKT01,ACTIVE
8403,7612,Working Capital,1281676681,539386592,12.09,2021-05-05,2027-12-12,SPECIAL_MENTION,BDG01,ACTIVE
8404,6303,Mortgage,235810457,161195010,7.91,2018-04-03,2027-10-26,CURRENT,BDG01,ACTIVE
8405,5250,Credit Card,50230874,27718781,20.42,2022-08-30,2027-01-31,SUBSTANDARD,SMG01,ACTIVE
8406,9034,Working Capital,284468324,79661200,11.58,2021-05-25,2028-01-25,CURRENT,YGY01,ACTIVE
8407,3461,Auto Loan,249625266,130322423,11.59,2023-08-18,2027-09-08,CURRENT,JKT01,ACTIVE
8408,8999,Credit Card,87271752,44795498,20.23,2019-06-02,2028-07-01,CURRENT,BDG01,ACTIVE
8409,421,Mortgage,589177710,390060488,9.94,2020-09-14,2026-04-15,DOUBTFUL,BDG01,RESTRUCTURED
8410,1145,Working Capital,498997896,326076802,7.75,2021-09-03,2027-12-03,CURRENT,JKT02,ACTIVE
8411,2545,Credit Card,72833912,47668422,19.67,2018-05-14,2026-10-19,CURRENT,BDG01,ACTIVE
8412,8814,Credit Card,32991625,18555748,24.0,2024-01-16,2026-05-13,CURRENT,JKT01,ACTIVE
8413,2253,Credit Card,46669533,309076,23.73,2018-02-17,2020-09-21,CURRENT,MDN01,CLOSED
8414,8798,Auto Loan,237886429,79847833,5.48,2024-12-14,2028-02-19,CURRENT,BDG01,ACTIVE
8415,15,Credit Card,94594962,82607937,18.91,2020-10-26,2028-01-08,SUBSTANDARD,JKT02,ACTIVE
8416,4788,Mortgage,2042970130,1965473861,9.18,2020-02-23,2031-03-30,CURRENT,SMG01,ACTIVE
8417,3881,Credit Card,112968675,92049655,21.93,2024-06-29,2026-07-29,CURRENT,BDG01,ACTIVE
8418,6321,Auto Loan,262959877,203521642,7.3,2024-02-12,2030-12-23,CURRENT,YGY01,ACTIVE
8419,8434,Auto Loan,223477339,148675948,8.27,2018-01-31,2027-05-17,SPECIAL_MENTION,SBY01,ACTIVE
8420,598,Mortgage,1390907942,773058759,9.13,2019-03-19,2033-08-30,CURRENT,SMG01,ACTIVE
8421,3342,Mortgage,1899957805,1133944212,9.31,2016-04-06,2031-07-27,CURRENT,JKT02,ACTIVE
8422,7357,Credit Card,82963185,61803885,17.9,2019-06-24,2028-04-19,CURRENT,BDG01,ACTIVE
8423,7562,Auto Loan,388852290,179735239,7.19,2023-05-26,2026-11-01,CURRENT,JKT01,ACTIVE
8424,5064,Mortgage,1067935878,500035602,7.19,2023-04-24,2043-02-10,CURRENT,MDN01,ACTIVE
8425,838,Mortgage,1074740117,753610630,7.35,2022-05-02,2032-05-29,CURRENT,SBY01,ACTIVE
8426,6165,Personal Loan,127623068,95927413,11.08,2022-08-11,2029-08-10,CURRENT,BDG01,ACTIVE
8427,1286,Personal Loan,153336179,111923374,12.77,2022-01-27,2028-03-05,CURRENT,JKT01,ACTIVE
8428,996,Mortgage,396838444,223892001,8.52,2017-07-05,2028-03-22,CURRENT,BDG01,ACTIVE
8429,1961,Credit Card,65732104,1371654,22.47,2017-09-22,2022-04-02,CURRENT,SBY01,CLOSED
8430,270,Credit Card,186053512,158005768,18.07,2017-05-03,2028-02-14,CURRENT,SMG01,ACTIVE
8431,4554,Mortgage,1458713018,1209851003,6.79,2016-06-14,2028-03-10,CURRENT,JKT01,ACTIVE
8432,6028,Mortgage,670287456,209721980,10.67,2016-02-14,2028-07-22,CURRENT,JKT02,ACTIVE
8433,6171,Mortgage,1980694590,1340597699,6.87,2025-09-19,2031-04-02,SPECIAL_MENTION,BDG01,RESTRUCTURED
8434,5488,Personal Loan,123634324,1296361,12.4,2018-05-30,2021-01-16,CURRENT,BDG01,CLOSED
8435,5240,Mortgage,327781303,262299814,9.78,2016-06-21,2028-08-30,CURRENT,JKT01,ACTIVE
8436,3068,Auto Loan,219068694,115616542,10.45,2018-01-19,2027-07-25,CURRENT,SBY01,ACTIVE
8437,1841,Working Capital,2109392535,724720156,12.34,2020-11-27,2027-04-04,CURRENT,JKT02,ACTIVE
8438,1422,Mortgage,792266161,493606870,5.14,2020-11-10,2040-01-27,CURRENT,SMG01,ACTIVE
8439,2274,Working Capital,436854757,187035947,10.43,2020-05-17,2027-05-02,CURRENT,SMG01,ACTIVE
8440,8696,Auto Loan,551617320,300084742,10.89,2025-12-11,2028-11-07,CURRENT,SMG01,ACTIVE
8441,2459,Personal Loan,56806760,16531813,15.35,2016-03-04,2027-08-16,CURRENT,JKT01,ACTIVE
8442,6193,Personal Loan,615495887,357515686,12.58,2024-01-05,2027-09-09,DOUBTFUL,SBY01,RESTRUCTURED
8443,3430,Credit Card,57077171,32266051,20.11,2022-08-16,2027-03-07,CURRENT,JKT01,ACTIVE
8444,9581,Mortgage,482594409,356654135,8.49,2018-10-14,2027-11-21,CURRENT,JKT01,ACTIVE
8445,5103,Auto Loan,259677056,4752465,7.97,2019-12-08,2025-12-24,CURRENT,YGY01,CLOSED
8446,7443,Working Capital,303738292,146060399,11.28,2019-09-04,2026-06-20,SPECIAL_MENTION,JKT01,RESTRUCTURED
8447,3975,Mortgage,526440559,363551208,6.75,2017-01-14,2028-07-11,SUBSTANDARD,JKT01,ACTIVE
8448,7407,Personal Loan,411676266,235905687,10.12,2024-11-23,2032-10-23,CURRENT,MDN01,ACTIVE
8449,5905,Working Capital,1918491316,56314342,9.49,2017-03-25,2024-01-07,CURRENT,MDN01,CLOSED
8450,5662,Working Capital,1013188861,15457135,12.84,2016-04-28,2022-01-12,CURRENT,YGY01,CLOSED
8451,6480,Mortgage,1245896563,819429323,4.98,2020-01-28,2038-11-13,DOUBTFUL,BDG01,ACTIVE
8452,8413,Mortgage,1181460854,816699671,7.84,2017-09-15,2036-06-28,SUBSTANDARD,SBY01,ACTIVE
8453,7803,Working Capital,1452984208,749399981,11.76,2019-12-29,2026-12-20,CURRENT,BDG01,ACTIVE
8454,3943,Auto Loan,187159905,201069,11.43,2018-05-28,2024-12-22,CURRENT,JKT02,CLOSED
8455,3479,Working Capital,1180016440,996547675,13.47,2025-04-01,2026-11-30,CURRENT,BDG01,ACTIVE
8456,1719,Working Capital,514527431,313495262,8.83,2018-05-01,2028-01-21,SPECIAL_MENTION,YGY01,ACTIVE
8457,1246,Auto Loan,160767208,62206280,10.15,2024-03-03,2028-12-04,SPECIAL_MENTION,MDN01,ACTIVE
8458,3472,Credit Card,43468065,20338496,22.05,2018-04-27,2027-11-04,CURRENT,MDN01,ACTIVE
8459,5605,Mortgage,665520920,468080636,7.81,2017-01-13,2029-12-11,CURRENT,JKT02,ACTIVE
8460,6558,Personal Loan,81368516,50996685,15.34,2025-12-13,2032-11-17,SUBSTANDARD,YGY01,ACTIVE
8461,4817,Auto Loan,183347994,91391366,9.84,2022-08-31,2028-09-12,CURRENT,YGY01,ACTIVE
8462,9508,Auto Loan,288133070,195446168,8.92,2024-09-07,2027-05-19,SPECIAL_MENTION,YGY01,ACTIVE
8463,812,Credit Card,29285543,19228720,22.2,2022-07-26,2027-06-26,CURRENT,BDG01,ACTIVE
8464,3958,Credit Card,178963023,118195685,18.24,2023-05-24,2026-08-07,CURRENT,YGY01,ACTIVE
8465,4096,Mortgage,1010282127,891470251,7.21,2020-01-13,2028-03-20,CURRENT,JKT01,ACTIVE
8466,6700,Auto Loan,270912116,128722121,7.74,2020-06-11,2028-01-30,SPECIAL_MENTION,SBY01,ACTIVE
8467,3949,Auto Loan,480068365,199513361,10.05,2021-05-27,2026-08-28,CURRENT,JKT01,ACTIVE
8468,6330,Personal Loan,134848014,75435124,15.03,2021-04-22,2028-11-03,CURRENT,BDG01,ACTIVE
8469,9787,Personal Loan,104050846,43855501,14.71,2024-01-24,2029-09-05,CURRENT,BDG01,ACTIVE
8470,1832,Mortgage,1010037902,744021147,7.28,2021-12-24,2040-11-10,CURRENT,BDG01,ACTIVE
8471,6883,Auto Loan,406553996,300108320,6.05,2022-02-19,2028-06-28,SPECIAL_MENTION,JKT01,RESTRUCTURED
8472,7292,Working Capital,2694733857,1639462898,10.95,2023-02-25,2029-08-26,SUBSTANDARD,SBY01,ACTIVE
8473,2182,Personal Loan,127432047,32293049,17.02,2024-02-23,2030-11-25,CURRENT,JKT02,ACTIVE
8474,4272,Mortgage,948209564,657666723,8.14,2021-04-14,2028-09-12,SPECIAL_MENTION,SBY01,ACTIVE
8475,9754,Mortgage,772004940,636775418,6.27,2023-01-01,2033-09-12,CURRENT,MDN01,ACTIVE
8476,2869,Personal Loan,164588169,122555802,13.7,2025-06-22,2030-05-07,CURRENT,JKT02,ACTIVE
8477,4916,Mortgage,347672590,233960859,6.44,2022-04-09,2038-10-11,CURRENT,JKT02,ACTIVE
8478,5089,Personal Loan,107132605,1395570,14.42,2018-01-08,2022-08-19,CURRENT,BDG01,CLOSED
8479,4899,Mortgage,1932276137,661965679,7.66,2026-02-02,2040-11-25,CURRENT,JKT01,ACTIVE
8480,5947,Auto Loan,206528405,119888973,8.42,2020-06-06,2027-05-07,SUBSTANDARD,JKT02,ACTIVE
8481,5917,Mortgage,1040266224,724940445,7.37,2024-11-30,2031-12-04,CURRENT,YGY01,ACTIVE
8482,4853,Credit Card,78816772,55364293,19.17,2023-09-30,2026-03-30,SUBSTANDARD,MDN01,ACTIVE
8483,7873,Mortgage,958934590,768464651,9.4,2020-12-22,2036-06-22,CURRENT,JKT01,ACTIVE
8484,321,Working Capital,225504084,161106270,9.72,2024-09-28,2029-09-23,CURRENT,SMG01,ACTIVE
8485,6646,Personal Loan,448992798,312642712,16.19,2018-09-05,2026-08-04,CURRENT,BDG01,ACTIVE
8486,1114,Mortgage,914306997,20287875,7.4,2020-04-09,2026-01-26,CURRENT,YGY01,CLOSED
8487,4497,Credit Card,28817091,24913437,23.0,2022-10-24,2027-01-07,CURRENT,SMG01,ACTIVE
8488,854,Mortgage,603725634,256069362,7.99,2019-03-21,2028-05-21,CURRENT,YGY01,ACTIVE
8489,1536,Mortgage,588121857,359004729,8.15,2024-05-03,2043-01-04,CURRENT,YGY01,ACTIVE
8490,822,Personal Loan,75267928,2574611,9.78,2026-01-06,2026-03-03,CURRENT,MDN01,CLOSED
8491,8841,Mortgage,1132012201,455007734,9.47,2021-01-07,2030-08-17,SPECIAL_MENTION,YGY01,ACTIVE
8492,5188,Credit Card,73302812,51073739,21.03,2018-02-13,2026-09-01,DOUBTFUL,JKT02,RESTRUCTURED
8493,5022,Working Capital,492699952,346807458,10.96,2016-08-15,2028-02-21,CURRENT,JKT02,ACTIVE
8494,5383,Personal Loan,124320816,115577264,12.06,2025-03-21,2031-03-09,CURRENT,JKT01,ACTIVE
8495,4613,Mortgage,1348048323,651028557,8.24,2022-01-05,2035-07-03,SPECIAL_MENTION,SMG01,ACTIVE
8496,4745,Mortgage,1950101349,1268668277,7.51,2025-10-16,2042-01-12,CURRENT,JKT02,ACTIVE
8497,5471,Mortgage,848137888,410638036,7.42,2023-04-08,2029-05-26,CURRENT,JKT02,ACTIVE
8498,4676,Credit Card,102297128,1775925,21.07,2023-10-30,2025-09-26,CURRENT,MDN01,CLOSED
8499,6009,Credit Card,36345984,19141310,21.87,2025-02-13,2027-06-17,CURRENT,BDG01,ACTIVE
8500,6541,Personal Loan,134635638,59903073,8.66,2019-06-08,2028-07-09,CURRENT,YGY01,ACTIVE
